NAME	DESCRIPTION	Caco2-Ctrl-1_S13	Caco2-Ctrl-2_S1	Caco2-Ctrl-3_S9	Caco2-Oxy-1_S12	Caco2-Oxy-2_S6	Caco2-Oxy-3_S4
AL355488.1	na	2.0850702046322214	1.585807387346125	1.657819622531648	0.680155605499364	1.2371469797409316	1.3087724881168903
AL355987.4	na	4.852658199431238	4.89693064457833	4.245792236809602	8.603996813631149	6.727363084955695	7.143264347233293
AL356019.2	na	0.4811072148844515	0.4113332630583928	0.4051768722309095	0.33168312639286857	0.312146720811441	0.22056115490816297
AL356056.2	na	0.9291127165918163	0.9591387588553344	0.9647576878654189	0.7185065112570499	0.31145532090866546	0.4584846157130056
AL356599.1	na	0.24640428817699322	0.19718396185142995	0.16244918889365167	0.11548527724859903	0.1170154716527243	0.12969802075456593
AL357033.3	na	3.4841726872193153	3.457360642385499	3.101006853853126	1.9595632125192286	1.8492659678952137	1.1462115392825192
AL357033.4	na	4.768429784528312	4.585414277190643	3.1220450646921583	2.1084914625760316	1.719726322283471	1.9084073254484601
AL358115.1	na	0.40260501918711533	0.30156321190140245	0.21499753932540866	0.3622920242357144	0.48585763983211616	0.5483333115768176
AL359715.1	na	0.34119330621254473	0.3276461544103564	0.38240072704257777	0.650305516229799	0.5718707148263191	0.5387742661201631
AL359878.1	na	1.0295139144950727	0.9518503611506357	0.937604095752711	0.39050029727501756	0.3852408683278019	0.5812798003605564
AL360169.3	na	21.992193021245416	22.06004175197785	19.94550518228826	24.321066519587887	21.944647703596583	19.399328089342895
AL360181.2	na	4.081874657790377	4.047424460152209	3.1542131009018446	1.388110894775335	2.00474486211878	3.709990129223999
AL360181.3	na	0.8250538123154221	0.4991457728938067	0.6119332948519114	0.4408242592704952	0.2696585789974155	0.24428111250241735
AL365203.2	na	1.0400009868510773	0.8988367765375036	1.0627588623533097	1.2348222566439486	1.452612778302142	1.1290490135606324
AL365295.1	na	0.147955047372063	0.1420804611766333	0.11705239847635474	0.15717946386545667	0.18185639026014289	0.11681702222053447
AL365357.1	na	203.74114570977733	225.5747406599298	227.16266620040508	295.8312268486068	269.84288346037084	233.40848178751995
AL390195.3	na	0.6168633304361755	0.3384975099938934	0.3834459327167945	1.1564511846278376	0.9748374493715082	0.4870407509477255
AL390198.1	na	1.026642798927146	1.6701962505308514	1.3616510823942614	1.1208409499792338	0.7287864597481737	0.6794564947799697
AL390719.1	na	2.319794403791899	3.201651732179628	2.8169264526049145	3.9444276901015094	3.6350002813041087	4.025216047437703
AL390719.2	na	5.960512241509405	7.493038497822239	5.501497318340946	2.5734846827929068	4.298880211402083	4.064347664823632
AL390726.5	na	0.9718960416451576	0.7679780890291352	0.7908694530699167	1.124459637838135	0.39095647466864647	1.0523721646646198
AL390728.4	na	22.806903328584713	20.63852227912907	23.37580653495081	17.793821815327046	23.9318627731195	23.231054633804487
AL390728.6	na	1.3830742569249899	1.3739575897224028	1.584700964016505	1.3411492470202462	1.5347798317650194	0.9037224849046073
AL391244.2	na	4.370022385545665	4.001671778192406	3.4727114034176356	2.3700035702300895	3.256809353280431	3.0036311577652626
AL391422.4	na	2.1953274483396816	2.579397614003442	2.0943766090895375	1.646257057610018	1.2986705476135532	1.4274298285653755
AL391427.1	na	2.2191722302413512	1.4207063541859903	1.3167484151215998	3.4669542775668605	2.231719532340885	3.796290666619525
AL391684.1	na	2.7362423933196363	2.519286060847589	2.2638850444350505	1.2922173342467183	1.5053901916063626	1.4512501907560065
AL392172.1	na	3.583873725810397	3.6834156918797643	3.9656269845254046	3.432030434966433	2.727455112602794	3.269365236496278
AL442125.1	na	0.671663007619481	0.6110474087307969	0.5243842422570957	1.1133852452121933	1.137617888387398	1.1303923199420258
AL445309.1	na	1.8224708651348056	1.342706789642444	1.4181838692555866	1.7475262345487388	1.322001783193274	2.1937647499953203
AL445524.1	na	0.6511181889018103	0.33687768738345736	0.29961195551787734	0.5679851032908301	0.33408144957150254	0.5035949088511362
AL445531.1	na	8.08145699972469	8.44087028697096	7.182510387834046	2.320933280260038	3.5275289058644264	3.9505825727192043
AL449212.1	na	5.172345333541251	6.622635035953995	6.820037997943345	3.6201172092876197	4.276862899179802	3.2670354434945965
AL450263.1	na	7.325054031681731	7.069382280752258	6.3021774855571575	5.664650717922807	6.5377423245822355	5.855745731348408
AL450405.1	na	41.496856066240504	46.663310012193904	38.23508982062177	32.998383042887134	43.62263594087609	51.224048600467455
AL450992.2	na	1.8366784146182407	1.1665765974746947	1.4072946745427637	0.5856275553598471	0.6108397584260672	0.5823390628878502
AL450998.2	na	0.9371433612813229	1.1629914854080496	0.7984380918578879	0.43246504470029445	0.5316339560799461	0.5122494917974261
AL451165.2	na	2.5836739492181824	2.889738525534815	3.6071198413674646	2.735258454076296	1.6048213346372777	1.709936549523
AL512604.3	na	1.6499167283299814	1.2675251507962	1.3705720045103296	0.8660807946329008	0.6636981734310077	0.5536397985669075
AL512770.1	na	0.37880159892919973	0.6002059832584945	0.36523884768268733	0.3461981753503425	0.8333136013853626	0.3645044026515154
AL512791.1	na	4.357796727681332	2.510861696631376	3.7610236212658235	4.233382303194321	2.988024484967501	2.5805042454380342
AL513327.1	na	0.3256137031891413	0.4946110440550864	0.28102293558648794	0.3329657707172562	0.2976861255260286	0.36810091127045386
AL513550.1	na	5.074503355438963	5.186127151957429	5.395208730274081	3.6417487884389494	3.302067243820372	3.4807981953358293
AL589743.1	na	0.3668477023177146	0.3893642465294058	0.3494168440275187	0.23346956171505462	0.19416940849435615	0.148632288304005
AL589880.1	na	12.83734861179486	11.929973218077496	12.53128514925244	27.48243783845196	17.07442562838579	12.99652122346051
AL590064.1	na	6.942412208670923	8.954256854400098	6.500161403313142	8.453868874207627	6.341145209255836	6.5625217583486934
AL590617.2	na	1.283515175227373	1.4531150402496533	1.1490433098315909	0.4305907290698441	0.4529025365619572	0.34668664291599205
AL590652.1	na	0.8553614202624684	0.8657990678204046	0.9601913057598515	0.41606148824891176	0.4300988365835363	0.8898133151675771
AL590867.2	na	30.044602210371732	31.251725815301867	34.707432746580515	43.81423577661364	45.18802129391601	42.03750052055856
AL591846.2	na	89.61708785983382	96.47022684936834	103.41729212631948	162.39886409239384	122.41929414162522	105.32228119108859
AL591848.4	na	0.4792298454195021	0.39445879188804533	0.6702573057771393	0.6160633960505923	0.8606061304629937	0.8310693919901506
AL591895.1	na	18.78360658483335	15.938855597738357	17.02187414797029	18.247337513768592	21.2939675940213	13.954137377368722
